# bkg-pred	mN=200GeV-pred	mN=300GeV-pred	mN=500GeV-pred	mN=700GeV-pred	mN=900GeV-pred	mN=1100GeV-pred
4.200585484504699707e-01 9.116059541702270508e-01 9.889033436775207520e-01 4.059519618749618530e-02 2.049101144075393677e-01 7.310734391212463379e-01 4.341579079627990723e-01
1.722247153520584106e-01 8.464795947074890137e-01 9.993380904197692871e-01 9.110140204429626465e-01 5.894260406494140625e-01 5.237120985984802246e-01 9.102752804756164551e-01
1.730987280607223511e-01 9.951020479202270508e-01 5.289638638496398926e-01 4.648832678794860840e-01 8.332439064979553223e-01 7.087019681930541992e-01 8.567696809768676758e-01
1.070658788084983826e-01 8.850950002670288086e-01 4.514613449573516846e-01 7.630146741867065430e-01 3.340804278850555420e-01 5.758264660835266113e-01 7.226893305778503418e-01
7.046213150024414062e-01 9.757737517356872559e-01 9.700886607170104980e-01 1.475751847028732300e-01 3.277214169502258301e-01 6.487271785736083984e-01 3.949435949325561523e-01
2.467563748359680176e-01 5.408105850219726562e-01 6.164798736572265625e-01 9.985281229019165039e-01 1.455879658460617065e-01 5.687494874000549316e-01 6.208446025848388672e-01
3.178977370262145996e-01 9.820020198822021484e-02 6.383247375488281250e-01 9.981567263603210449e-01 3.785303235054016113e-01 7.520414590835571289e-01 3.255278170108795166e-01
5.603135824203491211e-01 4.013891816139221191e-01 6.975957155227661133e-01 5.132280588150024414e-01 1.419049873948097229e-02 9.996197223663330078e-01 9.954090714454650879e-01
7.992171049118041992e-01 4.644793868064880371e-01 9.757583141326904297e-01 9.695613384246826172e-01 4.254689216613769531e-01 7.184913754463195801e-02 8.151494860649108887e-01
2.714915275573730469e-01 9.999316930770874023e-01 2.971529662609100342e-01 2.748433649539947510e-01 4.017920792102813721e-01 5.894188210368156433e-02 3.274156749248504639e-01
5.726853013038635254e-01 9.979835748672485352e-01 8.786533772945404053e-02 5.381658077239990234e-01 9.996757507324218750e-01 5.845435261726379395e-01 4.502139389514923096e-01
2.368920743465423584e-01 6.602116227149963379e-01 4.081395864486694336e-01 9.998342990875244141e-01 5.888355374336242676e-01 4.776453971862792969e-01 7.461493015289306641e-01
6.426964402198791504e-01 3.775486052036285400e-01 9.732147455215454102e-01 3.972479403018951416e-01 9.994699358940124512e-01 9.614726901054382324e-01 9.266981482505798340e-01
1.700449287891387939e-01 9.228550195693969727e-01 9.857967495918273926e-01 9.107063412666320801e-01 2.579739391803741455e-01 9.289056807756423950e-02 9.964853525161743164e-01
2.657056152820587158e-01 4.769252538681030273e-01 9.544883966445922852e-01 9.883248805999755859e-01 1.029044613242149353e-01 9.451793879270553589e-02 7.637215256690979004e-01
2.989703714847564697e-01 9.953275918960571289e-01 9.958263039588928223e-01 1.012334823608398438e-01 5.639030337333679199e-01 6.530271768569946289e-01 9.940846562385559082e-01
3.160924091935157776e-02 2.776863574981689453e-01 9.617380499839782715e-01 5.772601962089538574e-01 1.949013173580169678e-01 2.915929853916168213e-01 9.163306951522827148e-01
1.403761804103851318e-01 1.068237349390983582e-01 4.090530872344970703e-01 9.769367575645446777e-01 4.759696125984191895e-01 6.332742571830749512e-01 6.711571812629699707e-01
1.896889358758926392e-01 3.845499455928802490e-01 1.817663460969924927e-01 9.932744503021240234e-01 6.638064980506896973e-01 5.214405059814453125e-01 8.835474252700805664e-01
9.391285479068756104e-03 9.837260842323303223e-01 3.496195673942565918e-01 8.903071284294128418e-01 2.559741735458374023e-01 1.828895509243011475e-01 7.777674198150634766e-01
7.561485171318054199e-01 1.685615926980972290e-01 9.489423036575317383e-01 9.492389559745788574e-01 4.290041327476501465e-01 8.689703345298767090e-01 9.872015565633773804e-02
2.756361365318298340e-01 7.906706929206848145e-01 4.739761650562286377e-01 8.693545460700988770e-01 9.996032118797302246e-01 3.680945038795471191e-01 7.459595203399658203e-01
5.949706435203552246e-01 9.817783832550048828e-01 8.888869881629943848e-01 9.317716956138610840e-01 1.836532801389694214e-01 5.669833421707153320e-01 9.971476197242736816e-01
3.433673083782196045e-01 5.900454521179199219e-01 9.999128580093383789e-01 7.839784622192382812e-01 8.856799006462097168e-01 5.257570743560791016e-01 8.875217437744140625e-01
1.176965907216072083e-01 6.525836586952209473e-01 6.986754536628723145e-01 1.223675012588500977e-01 6.878383755683898926e-01 6.771318912506103516e-01 5.822675228118896484e-01
4.929565489292144775e-01 9.990756511688232422e-01 5.749177336692810059e-01 5.789151787757873535e-01 6.006442308425903320e-01 1.101325526833534241e-01 9.995080232620239258e-01
5.396971702575683594e-01 9.996161460876464844e-01 3.672461807727813721e-01 9.838026762008666992e-01 1.195673346519470215e-01 9.201968312263488770e-01 9.667448997497558594e-01
3.953960835933685303e-01 2.613131105899810791e-01 3.088692724704742432e-01 5.645350217819213867e-01 7.240358591079711914e-01 2.846451103687286377e-01 6.979368329048156738e-01
4.656370580196380615e-01 6.915863156318664551e-01 9.594987630844116211e-01 4.836659133434295654e-01 6.251409053802490234e-01 8.140918016433715820e-01 7.941752672195434570e-01
5.096621513366699219e-01 9.769917130470275879e-01 5.553725957870483398e-01 9.982320666313171387e-01 3.594088852405548096e-01 5.998100638389587402e-01 6.690531373023986816e-01
2.484320253133773804e-01 8.537880778312683105e-01 4.590323269367218018e-01 9.985849857330322266e-01 7.702225446701049805e-01 6.430350542068481445e-01 4.742202758789062500e-01
8.977789878845214844e-01 6.096299290657043457e-01 8.397408723831176758e-01 9.419836997985839844e-01 9.661171585321426392e-02 9.457399249076843262e-01 9.812979698181152344e-01
4.234642684459686279e-01 5.071941018104553223e-02 9.959533214569091797e-01 7.126516103744506836e-01 1.332781165838241577e-01 9.993385672569274902e-01 6.454442739486694336e-01
3.293275833129882812e-01 9.801282286643981934e-01 9.966030120849609375e-01 3.011717498302459717e-01 7.150141000747680664e-01 5.479603409767150879e-01 9.392713308334350586e-01
6.856039762496948242e-01 8.327176570892333984e-01 6.599239706993103027e-01 6.584766507148742676e-01 3.340763151645660400e-01 4.333658814430236816e-01 8.831759095191955566e-01
2.919692099094390869e-01 8.945866823196411133e-01 9.936914443969726562e-01 7.758879065513610840e-01 8.974264860153198242e-01 6.897977590560913086e-01 5.337567925453186035e-01
1.941289454698562622e-01 6.928668618202209473e-01 9.998768568038940430e-01 3.562994003295898438e-01 8.979386091232299805e-02 4.802715480327606201e-01 8.670834898948669434e-01
2.878783643245697021e-01 9.988366961479187012e-01 9.333633780479431152e-01 5.343126654624938965e-01 9.997659325599670410e-01 3.431342542171478271e-01 9.846789240837097168e-01
5.641686916351318359e-01 9.826754331588745117e-01 9.974541068077087402e-01 4.681738615036010742e-01 1.735805533826351166e-02 3.011061549186706543e-01 5.987225174903869629e-01
1.248530671000480652e-02 9.296782016754150391e-01 1.858324185013771057e-02 3.872893154621124268e-01 4.573588967323303223e-01 8.391644954681396484e-01 9.688320159912109375e-01
4.989367723464965820e-01 9.584984779357910156e-01 5.410028100013732910e-01 5.133381485939025879e-01 2.995487153530120850e-01 6.066312789916992188e-01 8.796060681343078613e-01
1.991154253482818604e-01 3.141407370567321777e-01 9.509280323982238770e-01 9.955005049705505371e-01 1.323744356632232666e-01 2.205843627452850342e-01 9.732099175453186035e-01
3.113130033016204834e-01 8.146802783012390137e-01 9.873256683349609375e-01 2.595866918563842773e-01 8.115254640579223633e-01 6.911728978157043457e-01 6.829415559768676758e-01
4.567967653274536133e-01 8.451740741729736328e-01 5.436929464340209961e-01 9.977783560752868652e-01 8.724268078804016113e-01 7.410174608230590820e-01 8.835858702659606934e-01
4.433447495102882385e-02 7.255473136901855469e-01 6.852084398269653320e-01 6.540974974632263184e-01 4.628141969442367554e-02 2.733278274536132812e-01 6.592838168144226074e-01
5.644225478172302246e-01 3.898421525955200195e-01 1.528988480567932129e-01 9.959676265716552734e-01 9.824276566505432129e-01 7.443782091140747070e-01 8.563379645347595215e-01
4.594626426696777344e-01 2.408662885427474976e-01 1.089978814125061035e-01 5.071116983890533447e-02 3.076429665088653564e-01 7.282778024673461914e-01 9.679749011993408203e-01
8.797018975019454956e-02 2.075164318084716797e-01 3.740048408508300781e-01 7.588550448417663574e-01 9.097589254379272461e-01 5.657976865768432617e-01 3.772262930870056152e-01
2.928740382194519043e-01 6.318034976720809937e-02 9.991900324821472168e-01 5.957459807395935059e-01 1.170518994331359863e-01 2.713198959827423096e-01 9.945315122604370117e-01
3.137922286987304688e-01 5.276784300804138184e-01 9.947522878646850586e-01 7.715579271316528320e-01 5.939120054244995117e-01 3.915214240550994873e-01 9.878031611442565918e-01
4.200862646102905273e-01 5.953918695449829102e-01 8.540870547294616699e-01 2.332658320665359497e-01 9.633650630712509155e-02 7.360477447509765625e-01 9.967179894447326660e-01
7.187461256980895996e-01 9.942498207092285156e-01 9.872115254402160645e-01 5.170704126358032227e-01 3.669258058071136475e-01 4.174790084362030029e-01 8.777971863746643066e-01
4.781841039657592773e-01 8.679228425025939941e-01 9.214797616004943848e-01 1.274831295013427734e-01 5.045833587646484375e-01 2.349987775087356567e-01 9.988676309585571289e-01
2.897953391075134277e-01 2.823279500007629395e-01 7.819858789443969727e-01 6.033351421356201172e-01 6.332046389579772949e-01 9.760614633560180664e-01 9.923171997070312500e-01
1.185932531952857971e-01 9.907191395759582520e-01 5.213439464569091797e-01 2.861423492431640625e-01 6.334166526794433594e-01 5.562923550605773926e-01 8.605413436889648438e-01
4.688287973403930664e-01 5.127979516983032227e-01 5.679058432579040527e-01 9.993469119071960449e-01 3.710535466670989990e-01 7.191677689552307129e-01 9.025717973709106445e-01
7.723738551139831543e-01 3.575727045536041260e-01 9.980465173721313477e-01 3.734000325202941895e-01 6.579601764678955078e-01 6.134626269340515137e-01 8.270436525344848633e-01
4.018564820289611816e-01 8.742256760597229004e-01 9.981181621551513672e-01 9.554566144943237305e-01 4.801025986671447754e-01 2.201994061470031738e-01 5.439537167549133301e-01
3.510131537914276123e-01 2.189677506685256958e-01 8.292962908744812012e-01 8.974239826202392578e-01 9.978341460227966309e-01 7.980129122734069824e-01 6.804725527763366699e-01
4.817097187042236328e-01 9.782589673995971680e-01 6.480258703231811523e-01 9.918804764747619629e-01 3.375533223152160645e-01 4.652696847915649414e-01 4.864304661750793457e-01
1.710753142833709717e-01 9.001008868217468262e-01 1.248932033777236938e-01 5.305182933807373047e-01 2.572301030158996582e-01 9.528766870498657227e-01 4.495217204093933105e-01
3.423526585102081299e-01 8.371526002883911133e-01 9.000368714332580566e-01 7.235081195831298828e-01 5.197550654411315918e-01 9.176225662231445312e-01 2.867604494094848633e-01
7.001640200614929199e-01 5.878562927246093750e-01 9.761198163032531738e-01 1.807370334863662720e-01 3.649806082248687744e-01 3.593238294124603271e-01 9.365146756172180176e-01
3.453104794025421143e-01 7.047271132469177246e-01 7.404851317405700684e-01 2.161266803741455078e-01 9.683193266391754150e-02 8.579208254814147949e-01 6.829160451889038086e-01
6.281284689903259277e-01 8.519283533096313477e-01 5.145596265792846680e-01 9.649150967597961426e-01 9.579133391380310059e-01 8.329917192459106445e-01 9.981789588928222656e-01
2.705949544906616211e-01 9.988999366760253906e-01 8.907542824745178223e-01 9.184088706970214844e-01 9.981353282928466797e-01 6.928664445877075195e-02 5.310230255126953125e-01
4.763607978820800781e-01 9.944744706153869629e-01 8.447430133819580078e-01 9.921293258666992188e-01 5.409097075462341309e-01 3.407035768032073975e-01 7.117374539375305176e-01
7.103835344314575195e-01 9.743845462799072266e-01 9.255719780921936035e-01 4.964764118194580078e-01 5.492781102657318115e-02 3.542009890079498291e-01 5.939546823501586914e-01
4.509962201118469238e-01 6.907649040222167969e-01 9.993723034858703613e-01 9.944308400154113770e-01 2.289916127920150757e-01 3.138856589794158936e-01 3.614208102226257324e-01
1.044661253690719604e-01 4.597886204719543457e-01 3.180414140224456787e-01 9.989795088768005371e-01 9.896969199180603027e-01 6.932452917098999023e-01 7.163323163986206055e-01
9.709281921386718750e-01 9.987807869911193848e-01 4.699794054031372070e-01 9.340818524360656738e-01 1.798456758260726929e-01 1.809199452400207520e-01 6.481932997703552246e-01
1.400347799062728882e-01 4.731871783733367920e-01 9.995017051696777344e-01 4.185675382614135742e-01 8.989539146423339844e-01 7.246875017881393433e-02 9.972653388977050781e-01
8.171092867851257324e-01 8.492690920829772949e-01 2.589647769927978516e-01 6.630405783653259277e-01 2.332045882940292358e-01 8.283033967018127441e-01 8.220431804656982422e-01
1.463953703641891479e-01 5.859363675117492676e-01 9.937092065811157227e-01 4.434659183025360107e-01 9.996151924133300781e-01 1.635575443506240845e-01 1.745274215936660767e-01
2.158378511667251587e-01 8.991377353668212891e-01 1.509232372045516968e-01 9.631012678146362305e-01 8.217518329620361328e-01 9.642003774642944336e-01 9.484800696372985840e-01
1.512581706047058105e-01 9.789655804634094238e-01 8.634953498840332031e-01 6.529698371887207031e-01 7.393338084220886230e-01 9.314829707145690918e-01 5.834086537361145020e-01
2.819439470767974854e-01 5.880761146545410156e-01 9.973130822181701660e-01 4.458703398704528809e-01 4.858897328376770020e-01 2.199799567461013794e-01 5.687160491943359375e-01
4.005951285362243652e-01 8.008322119712829590e-01 9.403567910194396973e-01 9.949715137481689453e-01 9.999041557312011719e-01 3.225740790367126465e-02 9.187405109405517578e-01
6.802423596382141113e-01 6.323727369308471680e-01 3.192360401153564453e-01 9.902888536453247070e-01 9.894006848335266113e-01 7.185604572296142578e-01 3.154014647006988525e-01
1.562189012765884399e-01 6.596108078956604004e-01 8.008586168289184570e-01 9.777134060859680176e-01 2.587380409240722656e-01 6.440117359161376953e-01 9.357398152351379395e-01
1.511468291282653809e-01 9.930476546287536621e-01 9.700875282287597656e-01 9.794539809226989746e-01 6.835352182388305664e-01 3.629349768161773682e-01 9.866173863410949707e-01
7.204737067222595215e-01 9.957194924354553223e-01 4.309315979480743408e-01 9.345598220825195312e-01 9.799042940139770508e-01 3.868331313133239746e-01 9.965744018554687500e-01
8.365566134452819824e-01 3.425877988338470459e-01 2.548703551292419434e-01 9.583867788314819336e-01 9.998301267623901367e-01 1.032935827970504761e-01 9.367671012878417969e-01
4.345357120037078857e-01 9.947033524513244629e-01 2.737832665443420410e-01 8.804100155830383301e-01 3.304720222949981689e-01 3.699502348899841309e-02 8.109269738197326660e-01
6.495447754859924316e-01 9.977387189865112305e-01 1.340545862913131714e-01 5.514190793037414551e-01 8.104807734489440918e-01 8.002833127975463867e-01 5.260518789291381836e-01
6.551639437675476074e-01 8.415087461471557617e-01 4.011409580707550049e-01 4.640932381153106689e-01 5.621034502983093262e-01 4.104945361614227295e-01 9.965795874595642090e-01
2.460307180881500244e-01 9.215096235275268555e-01 6.243954896926879883e-01 9.934133887290954590e-01 9.774129986763000488e-01 3.105773329734802246e-01 2.415385991334915161e-01
9.792380928993225098e-01 9.964348077774047852e-01 6.155394911766052246e-01 6.973982453346252441e-01 6.488729715347290039e-01 5.069131255149841309e-01 5.349568724632263184e-01
2.112668454647064209e-01 9.978272318840026855e-01 9.061692357063293457e-01 9.688954949378967285e-01 9.986138343811035156e-01 7.304230332374572754e-01 3.773332387208938599e-02
3.162899911403656006e-01 2.622591257095336914e-01 5.450057983398437500e-01 9.958106279373168945e-01 5.942178368568420410e-01 8.970489352941513062e-02 9.881145358085632324e-01
2.272124737501144409e-01 2.006157189607620239e-01 9.986005425453186035e-01 5.130357742309570312e-01 6.538622975349426270e-01 7.756469845771789551e-01 9.394708871841430664e-01
3.360016942024230957e-01 9.082782268524169922e-01 6.424452662467956543e-01 4.753408432006835938e-01 4.698269069194793701e-01 4.598237872123718262e-01 6.082940101623535156e-01
9.626306295394897461e-01 9.705520868301391602e-01 9.876412749290466309e-01 9.421054720878601074e-01 9.512580037117004395e-01 3.110111951828002930e-01 7.079051733016967773e-01
5.487189292907714844e-01 9.410912394523620605e-01 8.953536748886108398e-01 9.587849378585815430e-01 9.395948648452758789e-01 2.581471204757690430e-01 9.891336560249328613e-01
1.023530215024948120e-01 8.241580128669738770e-01 7.235670685768127441e-01 3.166389465332031250e-02 6.972347497940063477e-01 7.571055740118026733e-02 7.247102856636047363e-01
7.298250794410705566e-01 4.794734418392181396e-01 9.441370964050292969e-01 9.793677330017089844e-01 9.512891173362731934e-01 9.853669404983520508e-01 7.460201978683471680e-01
4.208528995513916016e-01 8.948513865470886230e-01 6.149999499320983887e-01 9.885446429252624512e-01 9.364810585975646973e-01 4.174214005470275879e-01 4.483207762241363525e-01
1.440654844045639038e-01 1.503347307443618774e-01 3.821463882923126221e-01 9.436989426612854004e-01 3.389183878898620605e-01 4.468540549278259277e-01 9.934396147727966309e-01
2.288970500230789185e-01 4.678590297698974609e-01 9.997426867485046387e-01 4.145544171333312988e-01 5.311561226844787598e-01 9.151381254196166992e-01 7.867214083671569824e-01
2.183673381805419922e-01 9.477058649063110352e-01 9.785358309745788574e-01 2.686033844947814941e-01 3.767446577548980713e-01 2.816446721553802490e-01 8.677492141723632812e-01
2.146495580673217773e-01 9.973580241203308105e-01 4.739474356174468994e-01 8.822539448738098145e-01 6.955047845840454102e-01 9.313553571701049805e-01 7.184758782386779785e-01
4.511575102806091309e-01 7.201121449470520020e-01 1.374638378620147705e-01 6.335244178771972656e-01 9.841423630714416504e-01 6.593542695045471191e-01 9.503065943717956543e-01
1.433610767126083374e-01 3.975670039653778076e-01 9.997344613075256348e-01 4.365796744823455811e-01 4.221370816230773926e-01 2.768438458442687988e-01 2.556129693984985352e-01
1.260100007057189941e-01 9.999712705612182617e-01 9.481655359268188477e-01 9.984104633331298828e-01 3.813542127609252930e-01 5.398237109184265137e-01 6.203628778457641602e-01
2.586732208728790283e-01 6.790946722030639648e-01 9.502457380294799805e-01 8.949532508850097656e-01 7.721542119979858398e-01 6.243857741355895996e-02 9.582167863845825195e-01
2.086375951766967773e-01 6.916119456291198730e-01 3.838233947753906250e-01 9.902293086051940918e-01 8.093588352203369141e-01 1.910871863365173340e-01 6.986889839172363281e-01
8.566922545433044434e-01 7.502524852752685547e-01 9.131292700767517090e-01 9.909235835075378418e-01 5.922607183456420898e-01 5.487238168716430664e-01 9.911177158355712891e-01
3.194972574710845947e-01 9.069963693618774414e-01 2.956860326230525970e-02 3.686852455139160156e-01 3.919457495212554932e-01 8.296000361442565918e-01 9.990606904029846191e-01
6.280727982521057129e-01 9.961383938789367676e-01 2.941955029964447021e-01 6.085429787635803223e-01 3.560403734445571899e-02 8.473103493452072144e-02 4.242176115512847900e-01
2.720333337783813477e-01 4.117356240749359131e-01 9.834460616111755371e-01 9.998656511306762695e-01 8.838201761245727539e-01 2.502492368221282959e-01 9.931485056877136230e-01
8.267243504524230957e-01 9.992905855178833008e-01 2.837990224361419678e-01 1.828116327524185181e-01 5.705665946006774902e-01 1.565447449684143066e-01 7.650789022445678711e-01
3.640097379684448242e-01 6.599020957946777344e-01 9.999231100082397461e-01 9.063200950622558594e-01 7.915238738059997559e-01 1.549730747938156128e-01 9.480104446411132812e-01
1.226750202476978302e-02 6.026201844215393066e-01 9.524555206298828125e-01 2.416389137506484985e-01 3.088442683219909668e-01 2.908265888690948486e-01 6.134070754051208496e-01
1.772106438875198364e-01 6.257240176200866699e-01 9.410439729690551758e-01 1.571968942880630493e-01 1.635031402111053467e-01 4.502381980419158936e-01 9.040977954864501953e-01
3.364488482475280762e-01 3.383883535861968994e-01 7.307764887809753418e-01 1.729498654603958130e-01 2.214730530977249146e-01 5.911977887153625488e-01 7.579408288002014160e-01
5.106313228607177734e-01 1.002651378512382507e-01 9.999257326126098633e-01 9.949862957000732422e-01 9.924929738044738770e-01 7.889561653137207031e-01 9.218502640724182129e-01
2.873608171939849854e-01 9.944433569908142090e-01 1.115230545401573181e-01 3.395157158374786377e-01 3.428122997283935547e-01 2.870199978351593018e-01 8.711079955101013184e-01
2.430496066808700562e-01 9.929404258728027344e-01 9.972178936004638672e-01 9.730058908462524414e-01 9.554018378257751465e-01 6.042678654193878174e-02 4.231075644493103027e-01
2.594245672225952148e-01 9.987379908561706543e-01 9.715536832809448242e-01 6.891922950744628906e-01 6.630883812904357910e-01 1.824088096618652344e-01 5.222679376602172852e-01
6.597049236297607422e-01 6.802095174789428711e-01 9.188425540924072266e-02 9.989008903503417969e-01 3.328246176242828369e-01 3.585698902606964111e-01 5.680779218673706055e-01
6.542962789535522461e-01 5.686597824096679688e-01 7.631318569183349609e-01 5.570904612541198730e-01 5.154154896736145020e-01 4.832757711410522461e-01 9.089363217353820801e-01
1.068866904824972153e-02 8.225059509277343750e-01 9.997195601463317871e-01 9.901481270790100098e-01 9.772097468376159668e-01 5.091112256050109863e-01 7.436267137527465820e-01
2.987580001354217529e-01 9.474692940711975098e-01 3.882085978984832764e-01 9.949964284896850586e-01 6.784661412239074707e-01 1.178095936775207520e-01 9.757477641105651855e-01
4.674766361713409424e-01 6.758062839508056641e-01 9.083334803581237793e-01 9.994805455207824707e-01 1.557597965002059937e-01 9.608080983161926270e-01 9.970493316650390625e-01
2.283863276243209839e-01 9.408647418022155762e-01 9.992394447326660156e-01 4.746985435485839844e-01 4.816858470439910889e-01 3.663366138935089111e-01 6.214038729667663574e-01
5.591370463371276855e-01 3.435273468494415283e-02 7.431995868682861328e-01 5.213894844055175781e-01 4.998008608818054199e-01 7.170368432998657227e-01 9.560961723327636719e-01
4.821974635124206543e-01 4.932177960872650146e-01 8.594589233398437500e-01 9.440641999244689941e-01 9.946473240852355957e-01 2.062612026929855347e-01 7.687022686004638672e-01
3.006704151630401611e-01 3.220010697841644287e-01 3.444693088531494141e-01 4.785465598106384277e-01 7.952097654342651367e-01 2.870210409164428711e-01 4.885543882846832275e-01
5.453824996948242188e-01 2.860278189182281494e-01 9.999533891677856445e-01 8.407813906669616699e-01 6.225014328956604004e-01 8.149362802505493164e-01 7.670065760612487793e-01
3.955061137676239014e-01 7.614055275917053223e-01 5.516096353530883789e-01 8.838459849357604980e-01 9.908660054206848145e-01 9.956024885177612305e-01 2.847439050674438477e-01
4.403780400753021240e-01 8.158590197563171387e-01 9.480616450309753418e-01 1.079113781452178955e-01 3.817373216152191162e-01 3.105188608169555664e-01 9.983912110328674316e-01
8.022750616073608398e-01 6.413355469703674316e-01 2.844567894935607910e-01 9.378315806388854980e-01 9.024279117584228516e-01 4.242945015430450439e-01 9.993277788162231445e-01
4.070293605327606201e-01 3.035244345664978027e-01 8.743099570274353027e-01 7.752222418785095215e-01 6.304594874382019043e-01 5.469083786010742188e-01 9.976930022239685059e-01
7.338480949401855469e-01 8.816011548042297363e-01 9.757964611053466797e-01 5.023502111434936523e-01 9.993432164192199707e-01 2.949299514293670654e-01 3.688546121120452881e-01
6.573437452316284180e-01 9.977836012840270996e-01 8.224562406539916992e-01 5.821714997291564941e-01 5.957231521606445312e-01 4.799855649471282959e-01 9.969189167022705078e-01
9.754598140716552734e-01 8.492931127548217773e-01 2.504519522190093994e-01 9.414762258529663086e-01 2.734248340129852295e-01 6.667398810386657715e-01 4.422988593578338623e-01
8.732171058654785156e-01 9.306665062904357910e-01 7.381319403648376465e-01 2.792418897151947021e-01 4.942610561847686768e-01 2.024425566196441650e-01 4.855268895626068115e-01
1.308927834033966064e-01 7.480284571647644043e-01 9.953037500381469727e-01 3.111725747585296631e-01 9.929779171943664551e-01 5.630432367324829102e-01 9.433331489562988281e-01
5.570663213729858398e-01 8.666392564773559570e-01 5.326600074768066406e-01 9.913871884346008301e-01 3.538627028465270996e-01 9.990334510803222656e-01 7.561367750167846680e-01
4.888996481895446777e-01 9.734878540039062500e-01 5.239597558975219727e-01 1.856150180101394653e-01 1.190060824155807495e-01 9.979758858680725098e-01 9.071403741836547852e-01
6.809190511703491211e-01 9.955337047576904297e-01 9.451581239700317383e-01 3.254085183143615723e-01 4.731641709804534912e-01 5.429282188415527344e-01 9.998847246170043945e-01
2.603871561586856842e-02 8.649285435676574707e-01 5.325104594230651855e-01 9.946221113204956055e-01 7.076434493064880371e-01 6.603749394416809082e-01 9.700389504432678223e-01
1.090529263019561768e-01 8.951020985841751099e-02 3.493275642395019531e-01 5.942217111587524414e-01 2.225140333175659180e-01 5.561557412147521973e-01 9.716487526893615723e-01
1.301908791065216064e-01 8.499436378479003906e-01 4.084300398826599121e-01 5.369251966476440430e-01 3.732211589813232422e-01 7.451196759939193726e-02 9.923774003982543945e-01
9.664989262819290161e-02 4.454954862594604492e-01 7.293366193771362305e-01 9.995993971824645996e-01 3.810880780220031738e-01 2.068761140108108521e-01 8.943256139755249023e-01
1.055154576897621155e-01 9.504976868629455566e-01 1.635648757219314575e-01 8.099279999732971191e-01 4.687053859233856201e-01 8.714625984430313110e-02 4.902363717555999756e-01
1.181332543492317200e-01 2.695549428462982178e-01 4.004973769187927246e-01 4.586143791675567627e-01 4.299393296241760254e-01 8.927933573722839355e-01 9.886108040809631348e-01
3.134926557540893555e-01 4.450295493006706238e-02 9.958051443099975586e-01 1.251049488782882690e-01 9.274131655693054199e-01 6.745235323905944824e-01 8.071670532226562500e-01
2.411380708217620850e-01 2.603280246257781982e-01 1.076492145657539368e-01 9.472667574882507324e-01 3.485428988933563232e-01 5.583377480506896973e-01 9.969306588172912598e-01
4.709779918193817139e-01 9.621510505676269531e-01 3.108139634132385254e-01 9.768661856651306152e-01 9.954794645309448242e-01 5.586404800415039062e-01 7.738031744956970215e-01
3.363383412361145020e-01 2.717311084270477295e-01 9.318626523017883301e-01 9.828068017959594727e-01 2.769719660282135010e-01 3.543310165405273438e-01 9.985787868499755859e-01
5.633677244186401367e-01 8.819214701652526855e-01 2.162611186504364014e-01 1.183753237128257751e-01 1.392813026905059814e-01 6.072340607643127441e-01 2.441584765911102295e-01
4.175265729427337646e-01 3.228410482406616211e-01 1.656136661767959595e-01 1.334209889173507690e-01 9.592167735099792480e-01 6.838865876197814941e-01 9.786561727523803711e-01
9.929433465003967285e-01 9.290537834167480469e-01 9.998615980148315430e-01 9.818552732467651367e-01 5.278200507164001465e-01 9.649659395217895508e-01 5.503187775611877441e-01
5.927764773368835449e-01 7.224610447883605957e-01 4.487878978252410889e-01 9.780284762382507324e-01 7.550746798515319824e-01 2.779544591903686523e-01 8.916652202606201172e-01
3.238300979137420654e-01 2.194424271583557129e-01 5.038422346115112305e-01 9.978483915328979492e-01 7.325211167335510254e-01 2.108476161956787109e-01 9.994400143623352051e-01
5.021160244941711426e-01 9.990078806877136230e-01 5.050781369209289551e-01 1.524554286152124405e-02 6.241333857178688049e-02 5.483796000480651855e-01 6.980166435241699219e-01
3.843131661415100098e-01 7.877286076545715332e-01 7.438492178916931152e-01 6.836432218551635742e-01 8.632282018661499023e-01 2.700113356113433838e-01 9.902665019035339355e-01
2.165098339319229126e-01 5.481898784637451172e-02 9.912501573562622070e-01 9.972352385520935059e-01 6.127701997756958008e-01 6.402782201766967773e-01 9.280874133110046387e-01
2.983080968260765076e-02 9.154158234596252441e-01 1.183350309729576111e-01 7.293675541877746582e-01 1.018247604370117188e-01 5.363203287124633789e-01 9.873594641685485840e-01
4.657182097434997559e-01 2.592061460018157959e-01 9.961885809898376465e-01 3.685281276702880859e-01 8.318364620208740234e-01 8.615919947624206543e-01 9.159718751907348633e-01
8.433240465819835663e-03 2.007764875888824463e-01 3.483355045318603516e-01 4.761088192462921143e-01 8.052580803632736206e-02 5.045848488807678223e-01 8.634423017501831055e-01
6.191684603691101074e-01 6.885999441146850586e-01 9.071669578552246094e-01 4.875392615795135498e-01 9.010810852050781250e-01 2.088557481765747070e-01 5.879890322685241699e-01
5.120971202850341797e-01 9.987770915031433105e-01 2.456453889608383179e-01 9.986705780029296875e-01 9.782058000564575195e-01 5.373935103416442871e-01 9.378548264503479004e-01
3.168998062610626221e-01 9.998644590377807617e-01 3.169350028038024902e-01 7.091614007949829102e-01 6.073138117790222168e-01 2.557167112827301025e-01 9.928478002548217773e-01
