# bkg-pred	mN=2000GeV-pred	mN=2200GeV-pred	mN=2300GeV-pred	mN=2700GeV-pred	mN=3000GeV-pred
6.036120653152465820e-01 6.105630397796630859e-01 3.465408682823181152e-01 5.376566052436828613e-01 3.966130316257476807e-01 4.666756391525268555e-01
1.400586813688278198e-01 5.866275429725646973e-01 9.892701506614685059e-01 4.199080765247344971e-01 7.877854108810424805e-01 1.195524930953979492e-01
1.720311790704727173e-01 6.061124801635742188e-01 8.256642222404479980e-01 6.155349612236022949e-01 2.300509661436080933e-01 9.680446386337280273e-01
5.480307340621948242e-01 1.777422577142715454e-01 7.493501901626586914e-01 1.272206753492355347e-01 1.653912663459777832e-01 7.832235097885131836e-01
2.811310887336730957e-01 9.422497153282165527e-01 3.581316769123077393e-01 5.927395820617675781e-01 7.694127559661865234e-01 4.848427474498748779e-01
7.134713530540466309e-01 9.813449382781982422e-01 7.473956942558288574e-01 6.631717681884765625e-01 1.633230447769165039e-01 5.234255194664001465e-01
6.103931069374084473e-01 8.980283737182617188e-01 4.494372606277465820e-01 3.081284463405609131e-01 5.423907190561294556e-02 9.994008541107177734e-01
5.076307654380798340e-01 3.329100012779235840e-01 9.831851124763488770e-01 6.725964695215225220e-02 9.396358132362365723e-01 1.206479519605636597e-01
2.726635038852691650e-01 7.435139417648315430e-01 9.975220561027526855e-01 9.738754034042358398e-01 9.606905579566955566e-01 8.920719027519226074e-01
5.510546565055847168e-01 3.197963535785675049e-01 9.980512857437133789e-01 5.129269957542419434e-01 4.574929177761077881e-01 3.305897712707519531e-01
1.437005400657653809e-01 7.736504673957824707e-01 3.454770147800445557e-01 9.381760954856872559e-01 1.281078457832336426e-01 5.001910328865051270e-01
6.209915876388549805e-01 9.911866784095764160e-01 9.981161355972290039e-01 9.140709042549133301e-01 2.203011363744735718e-01 5.738592743873596191e-01
1.809444427490234375e-01 9.068905711174011230e-01 6.852195262908935547e-01 5.523242354393005371e-01 2.697677910327911377e-01 3.830107152462005615e-01
1.730664670467376709e-01 7.229146361351013184e-01 9.892443418502807617e-01 9.013754874467849731e-02 9.491742849349975586e-01 9.225494861602783203e-01
9.512332826852798462e-02 9.956211447715759277e-01 9.647876024246215820e-01 5.150619149208068848e-01 5.204588770866394043e-01 3.614510595798492432e-01
6.118559241294860840e-01 8.330224752426147461e-01 9.937641024589538574e-01 9.904230833053588867e-01 4.223793148994445801e-01 8.249555230140686035e-01
5.846150964498519897e-02 9.996896982192993164e-01 6.644892692565917969e-01 6.561866402626037598e-01 3.330630064010620117e-01 2.131675481796264648e-01
4.751757681369781494e-01 9.899429082870483398e-01 9.896159172058105469e-01 8.407206535339355469e-01 5.281556844711303711e-01 9.521951675415039062e-01
5.611773729324340820e-01 1.627838611602783203e-01 9.963034391403198242e-01 9.993517994880676270e-01 8.810234069824218750e-01 8.112218379974365234e-01
8.435122370719909668e-01 9.965038299560546875e-01 1.580755710601806641e-01 9.199655055999755859e-01 3.129864335060119629e-01 1.788942068815231323e-01
4.964715242385864258e-01 5.815216898918151855e-01 5.120343565940856934e-01 6.884359717369079590e-01 9.994233846664428711e-01 3.953774869441986084e-01
1.886914372444152832e-01 4.234643280506134033e-01 9.932025671005249023e-01 5.133914947509765625e-01 9.713565707206726074e-01 4.798283576965332031e-01
4.923967421054840088e-01 9.991244673728942871e-01 9.966837763786315918e-01 9.967193007469177246e-01 3.902767896652221680e-01 3.687545955181121826e-01
2.154523693025112152e-02 1.905009001493453979e-01 9.020797014236450195e-01 9.160242080688476562e-01 2.070053666830062866e-01 5.889260768890380859e-01
3.473953902721405029e-01 2.586337924003601074e-01 3.184777200222015381e-01 6.334592700004577637e-01 9.547748565673828125e-01 3.939340412616729736e-01
5.637485384941101074e-01 6.481192111968994141e-01 3.359294831752777100e-01 2.289169877767562866e-01 4.211640357971191406e-01 4.921036660671234131e-01
1.476431638002395630e-01 6.156816482543945312e-01 9.989025592803955078e-01 9.427952170372009277e-01 6.291831135749816895e-01 3.000957667827606201e-01
7.370451092720031738e-01 9.608597159385681152e-01 9.887891411781311035e-01 4.061493277549743652e-01 5.439233779907226562e-01 3.163785040378570557e-01
2.860253155231475830e-01 9.934266805648803711e-01 9.353278875350952148e-01 9.987614154815673828e-01 4.709804654121398926e-01 5.230620503425598145e-01
9.873449206352233887e-01 7.851068973541259766e-01 8.306660056114196777e-01 2.191678881645202637e-01 9.425912499427795410e-01 2.639256119728088379e-01
9.212687611579895020e-01 9.594042897224426270e-01 9.993445277214050293e-01 8.111061453819274902e-01 7.983475923538208008e-01 1.192713752388954163e-01
4.940865039825439453e-01 9.581661820411682129e-01 6.611655950546264648e-01 4.555530548095703125e-01 3.650854229927062988e-01 7.113553285598754883e-01
6.293061375617980957e-02 9.889807701110839844e-01 5.679602622985839844e-01 3.077681958675384521e-01 6.192678213119506836e-01 8.282041549682617188e-01
4.539476037025451660e-01 9.846257567405700684e-01 5.740554332733154297e-01 9.860236644744873047e-01 2.520985305309295654e-01 5.285335183143615723e-01
1.275605261325836182e-01 9.999876022338867188e-01 9.816237688064575195e-01 1.923900544643402100e-01 7.057772874832153320e-01 7.966800332069396973e-01
4.602966904640197754e-01 5.971997976303100586e-01 9.834200143814086914e-01 8.861796855926513672e-01 2.554825544357299805e-01 4.474516808986663818e-01
2.131712883710861206e-01 4.101178944110870361e-01 9.994644522666931152e-01 7.465686202049255371e-01 3.030842542648315430e-01 5.468780398368835449e-01
5.526987314224243164e-01 9.722469747066497803e-02 5.827278271317481995e-02 9.782029986381530762e-01 2.520156502723693848e-01 5.405851006507873535e-01
5.097315311431884766e-01 4.438455700874328613e-01 6.861449480056762695e-01 5.314705371856689453e-01 6.322152018547058105e-01 3.711158931255340576e-01
9.423795938491821289e-01 2.406442761421203613e-01 5.517290234565734863e-01 4.255966246128082275e-01 1.285668760538101196e-01 4.192101657390594482e-01
2.300709635019302368e-01 8.627169728279113770e-01 9.898930191993713379e-01 9.282197952270507812e-01 8.609823584556579590e-01 9.694408774375915527e-01
4.134637117385864258e-01 4.691677093505859375e-01 9.991414546966552734e-01 9.962594509124755859e-01 9.743040800094604492e-01 9.772128462791442871e-01
6.167746782302856445e-01 9.792642593383789062e-01 9.558405876159667969e-01 8.080613613128662109e-01 9.993089437484741211e-01 9.746604412794113159e-02
7.410060167312622070e-01 2.273391932249069214e-01 8.952102661132812500e-01 4.045513272285461426e-01 7.086053490638732910e-01 8.562790751457214355e-01
6.066150665283203125e-01 9.994828701019287109e-01 4.095875024795532227e-01 8.423919677734375000e-01 8.114130496978759766e-01 5.147443413734436035e-01
7.722883224487304688e-01 8.982969522476196289e-01 2.939865589141845703e-01 2.420972287654876709e-01 4.810557663440704346e-01 6.190138459205627441e-01
3.173077106475830078e-01 1.177241429686546326e-01 9.987652301788330078e-01 2.753267288208007812e-01 2.934933304786682129e-01 3.479503989219665527e-01
1.278573125600814819e-01 6.528276205062866211e-01 9.896599650382995605e-01 8.299958705902099609e-01 6.858519315719604492e-01 7.920178771018981934e-01
1.966611146926879883e-01 9.495573639869689941e-01 9.976812601089477539e-01 9.996045231819152832e-01 2.539853155612945557e-01 2.280654162168502808e-01
1.898064166307449341e-01 2.724867761135101318e-01 2.813825011253356934e-01 6.188257932662963867e-01 8.803979754447937012e-01 6.850191950798034668e-01
4.692728817462921143e-01 9.980350136756896973e-01 9.882900714874267578e-01 9.995080232620239258e-01 9.841131567955017090e-01 3.173864781856536865e-01
4.801653921604156494e-01 9.991418123245239258e-01 2.311170399188995361e-01 3.266558647155761719e-01 8.236175179481506348e-01 1.207126751542091370e-01
5.186492204666137695e-01 2.106736898422241211e-01 1.688742041587829590e-01 5.000829696655273438e-01 4.435696601867675781e-01 9.915772676467895508e-01
1.425176262855529785e-01 4.739247560501098633e-01 4.427574574947357178e-01 6.517173051834106445e-01 3.248821496963500977e-01 8.597739338874816895e-01
5.316498279571533203e-01 9.983421564102172852e-01 9.879721999168395996e-01 6.021746993064880371e-01 3.350929319858551025e-01 3.828730881214141846e-01
8.851592242717742920e-02 9.862777590751647949e-01 1.700880229473114014e-01 9.109054803848266602e-01 1.186667457222938538e-01 3.803346753120422363e-01
1.270555555820465088e-01 6.407459974288940430e-01 1.677983552217483521e-01 4.696691930294036865e-01 7.231366634368896484e-01 2.053993046283721924e-01
4.724470973014831543e-01 4.994230568408966064e-01 4.607397615909576416e-01 4.807044863700866699e-01 7.580311894416809082e-01 1.601085215806961060e-01
9.334147721529006958e-02 9.984905719757080078e-01 9.526516199111938477e-01 9.743068814277648926e-01 2.795191705226898193e-01 3.487383425235748291e-01
5.450389385223388672e-01 7.710355520248413086e-01 9.964124560356140137e-01 4.162181019783020020e-01 4.511449635028839111e-01 7.079941034317016602e-01
1.581301093101501465e-01 9.893321990966796875e-01 1.352119445800781250e-01 5.629642009735107422e-01 4.139085114002227783e-01 3.098591864109039307e-01
1.709211319684982300e-01 8.042395710945129395e-01 8.469267487525939941e-01 3.254048526287078857e-01 5.431947708129882812e-01 8.481947779655456543e-01
5.041612982749938965e-01 9.977650642395019531e-01 4.570441544055938721e-01 1.510704457759857178e-01 5.967537760734558105e-01 3.924901485443115234e-01
4.828812181949615479e-01 8.478776216506958008e-01 9.865871071815490723e-01 9.831167459487915039e-01 4.807098582386970520e-02 7.269118428230285645e-01
4.529747962951660156e-01 5.283097028732299805e-01 9.850957989692687988e-01 3.742490112781524658e-01 3.394235670566558838e-01 6.920458078384399414e-01
2.128499746322631836e-01 9.790971875190734863e-01 9.378713369369506836e-01 9.815250635147094727e-01 9.917109012603759766e-01 5.397527813911437988e-01
5.451914072036743164e-01 3.705644309520721436e-01 5.872105360031127930e-01 7.056705951690673828e-01 9.840351343154907227e-01 2.448707520961761475e-01
8.685494661331176758e-01 9.575105309486389160e-01 4.698276221752166748e-01 9.444178342819213867e-01 6.053326129913330078e-01 2.646919488906860352e-01
1.127497032284736633e-01 8.097608089447021484e-01 9.121484756469726562e-01 9.397394657135009766e-01 1.814786195755004883e-01 9.995226860046386719e-01
2.066628336906433105e-01 9.994311928749084473e-01 8.711885213851928711e-01 2.753525078296661377e-01 1.218803450465202332e-01 6.721746325492858887e-01
3.919173181056976318e-01 6.421307921409606934e-01 2.859857976436614990e-01 8.891065120697021484e-01 5.807488560676574707e-01 9.916260242462158203e-01
5.213642492890357971e-02 8.827682733535766602e-01 4.493497908115386963e-01 2.442111223936080933e-01 9.353648424148559570e-01 3.223567903041839600e-01
4.933065176010131836e-01 4.796233475208282471e-01 2.535330951213836670e-01 7.007957696914672852e-01 3.391205668449401855e-01 1.989538967609405518e-01
6.200741529464721680e-01 3.532922863960266113e-01 2.558792531490325928e-01 7.891602516174316406e-01 7.001263499259948730e-01 4.645164906978607178e-01
2.637854814529418945e-01 9.843184351921081543e-01 9.991582632064819336e-01 7.910668253898620605e-01 9.753131866455078125e-01 2.616717219352722168e-01
4.979439377784729004e-01 8.104614019393920898e-01 1.741838157176971436e-01 6.734412908554077148e-01 9.779494404792785645e-01 2.237062454223632812e-01
2.314561456441879272e-01 6.340825557708740234e-01 5.242730379104614258e-01 2.257654964923858643e-01 9.553505182266235352e-01 5.900864005088806152e-01
2.485624402761459351e-01 9.550309777259826660e-01 6.000294089317321777e-01 9.991466999053955078e-01 3.095378279685974121e-01 6.020535826683044434e-01
2.907541990280151367e-01 9.910654425621032715e-01 4.676472842693328857e-01 9.988670349121093750e-01 5.118500590324401855e-01 7.483997344970703125e-01
3.263647556304931641e-01 2.303355038166046143e-01 9.677196145057678223e-01 8.046893477439880371e-01 6.172687411308288574e-01 4.223473072052001953e-01
6.276879906654357910e-01 9.816218018531799316e-01 9.981777667999267578e-01 8.137310743331909180e-01 4.427013993263244629e-01 2.815087139606475830e-01
3.392284810543060303e-01 9.981470108032226562e-01 9.905285239219665527e-01 9.154731035232543945e-01 3.355132043361663818e-01 1.850576400756835938e-01
4.568008482456207275e-01 9.979777932167053223e-01 9.257858991622924805e-01 8.101559430360794067e-02 3.721253871917724609e-01 6.372544765472412109e-01
7.343783378601074219e-01 1.115607172250747681e-01 1.935630291700363159e-01 5.359567403793334961e-01 7.770998477935791016e-01 2.535757422447204590e-01
1.029747426509857178e-01 7.861766815185546875e-01 6.724438071250915527e-01 1.717360615730285645e-01 1.991676390171051025e-01 6.712017059326171875e-01
4.193990230560302734e-01 9.133007526397705078e-01 9.992523789405822754e-01 6.210098862648010254e-01 8.806391805410385132e-02 1.406997740268707275e-01
8.352176845073699951e-02 9.941921830177307129e-01 1.594118773937225342e-01 2.456373721361160278e-01 2.504900693893432617e-01 2.214649170637130737e-01
7.126286625862121582e-02 9.570606350898742676e-01 9.989696741104125977e-01 5.685611367225646973e-01 6.190301775932312012e-01 2.275739759206771851e-01
4.014354944229125977e-01 3.103260695934295654e-01 3.334731161594390869e-01 3.554650247097015381e-01 5.288388133049011230e-01 9.273867011070251465e-01
3.262771964073181152e-01 9.200550317764282227e-01 5.090444087982177734e-01 2.757540345191955566e-01 3.339384198188781738e-01 9.024971127510070801e-01
3.484859764575958252e-01 9.517261981964111328e-01 9.890885949134826660e-01 4.692674875259399414e-01 9.997879862785339355e-01 6.240359544754028320e-01
1.404289156198501587e-01 4.697808325290679932e-01 7.812163233757019043e-01 4.607269763946533203e-01 4.020113945007324219e-01 2.841951847076416016e-01
3.529976606369018555e-01 2.893264889717102051e-01 9.933218359947204590e-01 2.360117733478546143e-01 5.604578852653503418e-01 9.279613941907882690e-02
5.308068394660949707e-01 7.429523020982742310e-02 9.717985391616821289e-01 6.637063026428222656e-01 3.357674777507781982e-01 5.956454277038574219e-01
5.137727260589599609e-01 5.839095711708068848e-01 9.986882805824279785e-01 9.473462700843811035e-01 2.159871160984039307e-01 9.965142607688903809e-01
4.429996907711029053e-01 5.337785482406616211e-01 9.966897964477539062e-01 2.663466632366180420e-01 1.895599216222763062e-01 5.091704130172729492e-01
5.139023661613464355e-01 4.086167216300964355e-01 2.871499061584472656e-01 5.892361998558044434e-01 8.475431203842163086e-01 3.565687239170074463e-01
4.175987243652343750e-01 8.673065155744552612e-02 2.221487015485763550e-01 5.887103676795959473e-01 5.005418062210083008e-01 7.493391036987304688e-01
5.416126847267150879e-01 9.149799942970275879e-01 8.628080487251281738e-01 9.662535786628723145e-01 8.084307312965393066e-01 1.843513846397399902e-01
3.645065724849700928e-01 9.989314675331115723e-01 9.923350214958190918e-01 6.703971624374389648e-01 4.107712805271148682e-01 1.019474789500236511e-01
6.028009578585624695e-02 7.109377384185791016e-01 9.648047685623168945e-01 8.246613144874572754e-01 1.577414721250534058e-01 9.589142352342605591e-02
5.135952830314636230e-01 3.880855739116668701e-01 7.423487901687622070e-01 1.521230787038803101e-01 5.066375136375427246e-01 4.960138201713562012e-01
5.737634897232055664e-01 9.892989397048950195e-01 2.188657373189926147e-01 4.780521988868713379e-01 2.303211241960525513e-01 6.560102105140686035e-01
2.147013843059539795e-01 7.249723076820373535e-01 1.641055345535278320e-01 3.585016429424285889e-01 3.480892777442932129e-01 1.769577562808990479e-01
6.269846856594085693e-02 9.880965948104858398e-01 3.730774521827697754e-01 9.943481087684631348e-01 4.905026853084564209e-01 6.760315895080566406e-01
4.044983163475990295e-02 9.852316379547119141e-01 7.855260968208312988e-01 9.997426867485046387e-01 6.044678688049316406e-01 1.724110841751098633e-01
4.297871887683868408e-01 6.908338665962219238e-01 1.451232880353927612e-01 2.330354601144790649e-01 3.066186308860778809e-01 4.280547201633453369e-01
2.230243831872940063e-01 6.107589602470397949e-01 9.743114113807678223e-01 9.224299192428588867e-01 3.755593299865722656e-01 1.046804264187812805e-01
8.344248682260513306e-02 8.751400709152221680e-01 9.550456404685974121e-01 9.822638630867004395e-01 7.843412160873413086e-01 2.853014469146728516e-01
3.858492970466613770e-01 9.852618575096130371e-01 2.364801913499832153e-01 7.103569507598876953e-01 7.646099328994750977e-01 9.434147477149963379e-01
8.142237365245819092e-02 9.949795603752136230e-01 7.966693639755249023e-01 4.345572292804718018e-01 8.731583952903747559e-01 5.430010557174682617e-01
4.385866522789001465e-01 2.341358959674835205e-01 6.738389134407043457e-01 4.265554249286651611e-01 9.872552156448364258e-01 4.318679273128509521e-01
4.975810050964355469e-01 5.482678413391113281e-01 5.844597220420837402e-01 9.648734927177429199e-01 3.621297478675842285e-01 4.632243216037750244e-01
1.105422601103782654e-01 4.017030894756317139e-01 9.312006235122680664e-01 2.267855256795883179e-01 9.598270803689956665e-02 7.472482919692993164e-01
3.460760414600372314e-01 8.839232325553894043e-01 3.072740435600280762e-01 9.994034767150878906e-01 4.664988517761230469e-01 7.325659394264221191e-01
2.188570201396942139e-01 2.758610844612121582e-01 9.688772559165954590e-01 9.533771276473999023e-01 6.774014830589294434e-01 9.844284057617187500e-01
4.728184342384338379e-01 9.236451387405395508e-01 9.072711467742919922e-01 1.882297992706298828e-01 3.115305304527282715e-01 9.472737312316894531e-01
2.128543406724929810e-01 8.666391968727111816e-01 6.542153358459472656e-01 8.032807111740112305e-01 9.481734633445739746e-01 8.489343523979187012e-01
3.418189287185668945e-01 5.482843518257141113e-01 3.423820137977600098e-01 3.038910627365112305e-01 9.738887101411819458e-02 5.310848951339721680e-01
5.292972326278686523e-01 6.856544017791748047e-01 6.909452676773071289e-01 5.698577165603637695e-01 6.164652109146118164e-01 1.750705689191818237e-01
2.665061354637145996e-01 2.995667457580566406e-01 4.179471731185913086e-01 2.000596374273300171e-01 3.392844796180725098e-01 9.983446598052978516e-01
4.213615953922271729e-01 7.572137713432312012e-01 9.293246865272521973e-01 5.809231996536254883e-01 3.110044896602630615e-01 1.666304767131805420e-01
2.675147652626037598e-01 9.996851682662963867e-01 6.809303164482116699e-01 7.634001970291137695e-01 3.386484682559967041e-01 2.849310636520385742e-01
1.225091218948364258e-01 9.905327558517456055e-01 8.989456892013549805e-01 9.538220167160034180e-01 5.105463862419128418e-01 3.909330666065216064e-01
9.123224616050720215e-01 9.896866679191589355e-01 4.031131863594055176e-01 9.904314875602722168e-01 8.603015542030334473e-01 9.375383853912353516e-01
1.625205762684345245e-02 8.071609139442443848e-01 2.073866873979568481e-01 5.773398876190185547e-01 3.441818952560424805e-01 1.335352212190628052e-01
3.555198907852172852e-01 4.711802676320075989e-02 1.366582065820693970e-01 9.508678913116455078e-01 8.289259672164916992e-01 2.602215111255645752e-01
3.079869747161865234e-01 5.412946939468383789e-01 1.005386263132095337e-01 9.929165840148925781e-01 9.986883997917175293e-01 6.858134269714355469e-01
2.591269910335540771e-01 9.966011047363281250e-01 2.307267487049102783e-01 1.361538767814636230e-01 9.631114006042480469e-01 9.999668598175048828e-01
2.755983173847198486e-01 2.863229252398014069e-02 3.296092152595520020e-01 9.988503456115722656e-01 5.212794542312622070e-01 2.413393706083297729e-01
2.926756143569946289e-01 4.662654101848602295e-01 5.319513678550720215e-01 5.025964379310607910e-01 4.326158761978149414e-01 1.500731855630874634e-01
1.899841427803039551e-01 8.798694014549255371e-01 4.775327146053314209e-01 1.234524399042129517e-01 4.611892700195312500e-01 7.553448677062988281e-01
3.857266604900360107e-01 9.252023696899414062e-01 9.964107871055603027e-01 9.092277288436889648e-01 2.524306476116180420e-01 4.926731884479522705e-01
3.303381502628326416e-01 6.884024739265441895e-01 9.476228952407836914e-01 5.571486353874206543e-01 6.564733386039733887e-01 4.496925771236419678e-01
4.682928621768951416e-01 4.910430014133453369e-01 7.681053876876831055e-01 3.636533021926879883e-01 7.979429960250854492e-01 7.409691214561462402e-01
2.539425194263458252e-01 9.943509101867675781e-01 4.604765474796295166e-01 1.972129344940185547e-01 9.992129802703857422e-01 6.028520464897155762e-01
2.997510135173797607e-01 8.559142947196960449e-01 9.752657413482666016e-01 9.436489343643188477e-01 5.641480088233947754e-01 9.917205572128295898e-01
2.814753353595733643e-01 3.683899641036987305e-01 2.286691665649414062e-01 5.422734022140502930e-01 4.038017988204956055e-01 4.538668394088745117e-01
2.663135826587677002e-01 9.728206396102905273e-01 9.982433319091796875e-01 1.711719483137130737e-01 5.217971205711364746e-01 5.166931152343750000e-01
2.777052223682403564e-01 8.227900415658950806e-02 9.994356036186218262e-01 5.581690669059753418e-01 9.474712014198303223e-01 9.996335506439208984e-01
8.687136173248291016e-01 7.399735450744628906e-01 9.769037365913391113e-01 3.957181870937347412e-01 6.434265375137329102e-01 2.429380863904953003e-01
5.245209336280822754e-01 9.988222718238830566e-01 6.759580969810485840e-01 5.703572034835815430e-01 2.375382035970687866e-01 6.464529037475585938e-01
9.906390905380249023e-01 2.560153901576995850e-01 8.853917717933654785e-01 4.777531623840332031e-01 4.137727618217468262e-01 2.519775331020355225e-01
3.224208205938339233e-02 2.963059246540069580e-01 9.838663935661315918e-01 1.125670969486236572e-01 6.553835272789001465e-01 8.807233721017837524e-02
1.596985608339309692e-01 9.889789223670959473e-01 9.315757453441619873e-02 9.829617142677307129e-01 8.314051032066345215e-01 4.931433796882629395e-01
3.446134552359580994e-02 7.124832272529602051e-01 6.218981146812438965e-01 9.364722967147827148e-01 3.682355582714080811e-01 8.928582668304443359e-01
4.014599919319152832e-01 6.963015198707580566e-01 6.663021445274353027e-01 3.118063211441040039e-01 9.714447259902954102e-01 1.389396339654922485e-01
3.176822960376739502e-01 1.521289646625518799e-01 5.427498817443847656e-01 4.210892915725708008e-01 5.843076109886169434e-01 9.990484118461608887e-01
7.053014636039733887e-01 2.165413349866867065e-01 9.726683497428894043e-01 9.962454438209533691e-01 1.436173915863037109e-01 8.498231768608093262e-01
3.753280639648437500e-01 2.188511639833450317e-01 9.813979864120483398e-01 8.706509470939636230e-01 3.815429508686065674e-01 3.681209683418273926e-01
8.087355494499206543e-01 9.797105789184570312e-01 9.978960752487182617e-01 3.874331116676330566e-01 4.024844765663146973e-01 1.294669061899185181e-01
8.013972640037536621e-01 9.537619352340698242e-01 4.594748318195343018e-01 6.003981232643127441e-01 1.228634268045425415e-01 4.611332714557647705e-01
3.557494580745697021e-01 4.143922328948974609e-01 5.636057853698730469e-01 9.958296418190002441e-01 6.184147596359252930e-01 8.978763222694396973e-01
6.288832426071166992e-01 7.515365481376647949e-01 7.519567608833312988e-01 7.147307991981506348e-01 1.521646529436111450e-01 4.204324483871459961e-01
4.595700651407241821e-02 9.221342206001281738e-01 1.634107977151870728e-01 8.818455934524536133e-01 5.044255852699279785e-01 2.120501399040222168e-01
4.365922510623931885e-01 5.241738557815551758e-01 3.816845715045928955e-01 1.843208074569702148e-01 1.057231500744819641e-01 9.551283717155456543e-01
4.893232583999633789e-01 3.182248473167419434e-01 6.949369311332702637e-01 9.653452038764953613e-02 3.662030100822448730e-01 6.439565420150756836e-01
3.536572158336639404e-01 5.690537691116333008e-01 9.907032251358032227e-01 9.843079447746276855e-01 7.630059123039245605e-01 1.352391541004180908e-01
9.649811685085296631e-02 9.802500009536743164e-01 6.547102928161621094e-01 3.465404510498046875e-01 4.217674136161804199e-01 4.072651863098144531e-01
5.992771983146667480e-01 8.991202712059020996e-01 9.956452846527099609e-01 7.874567508697509766e-01 6.416965723037719727e-01 7.298088073730468750e-01
6.433723121881484985e-02 4.908705949783325195e-01 6.658038496971130371e-01 2.433871328830718994e-01 5.589815974235534668e-01 6.134831309318542480e-01
7.352800965309143066e-01 9.893125891685485840e-01 6.340463161468505859e-01 9.422755241394042969e-01 2.042520791292190552e-01 3.120688498020172119e-01
1.559196263551712036e-01 5.149092078208923340e-01 3.313372433185577393e-01 1.317968666553497314e-01 4.241385757923126221e-01 5.218495726585388184e-01
1.818105876445770264e-01 6.315548419952392578e-01 8.038612604141235352e-01 5.665941834449768066e-01 5.469534993171691895e-01 6.711918711662292480e-01
1.211774423718452454e-01 9.273419976234436035e-01 4.706934690475463867e-01 9.445894360542297363e-01 9.989989399909973145e-01 3.680964112281799316e-01
1.053591743111610413e-01 9.995384216308593750e-01 8.477236628532409668e-01 6.850988268852233887e-01 1.859084665775299072e-01 4.916419982910156250e-01
8.906516432762145996e-02 3.997583687305450439e-01 9.996397495269775391e-01 6.469091176986694336e-01 4.995489418506622314e-01 3.196702897548675537e-01
5.006111264228820801e-01 1.930881589651107788e-01 9.869453310966491699e-01 7.485669851303100586e-01 5.225332975387573242e-01 7.773900032043457031e-02
4.397655129432678223e-01 9.286836385726928711e-01 2.663363516330718994e-01 9.955509901046752930e-01 3.506805598735809326e-01 2.764636836946010590e-02
5.012322664260864258e-01 5.046200156211853027e-01 9.992942810058593750e-01 9.862635135650634766e-01 5.788135528564453125e-01 9.013524651527404785e-01
3.723961412906646729e-01 9.551509022712707520e-01 9.947959780693054199e-01 7.463699579238891602e-01 4.249528944492340088e-01 4.612768292427062988e-01
8.164221048355102539e-02 7.793341875076293945e-01 9.824815392494201660e-01 2.219551056623458862e-01 8.335179686546325684e-01 2.669681310653686523e-01
4.871069490909576416e-01 9.712724089622497559e-01 3.591050505638122559e-01 8.008115291595458984e-01 3.844111263751983643e-01 2.113460749387741089e-01
9.593192338943481445e-01 8.200076222419738770e-01 2.699516415596008301e-01 6.802774965763092041e-02 1.769864112138748169e-01 3.393275439739227295e-01
4.690870940685272217e-01 5.664644837379455566e-01 4.921087324619293213e-01 6.895359754562377930e-01 7.684262394905090332e-01 6.369288563728332520e-01
2.976502180099487305e-01 1.834969818592071533e-01 9.495071768760681152e-01 8.682013154029846191e-01 8.062981963157653809e-01 6.553658246994018555e-01
3.759702444076538086e-01 7.818766832351684570e-01 4.344945251941680908e-01 5.293753147125244141e-01 5.094617605209350586e-01 5.401147007942199707e-01
2.128150612115859985e-01 9.902098178863525391e-01 9.942106157541275024e-02 8.142897486686706543e-02 3.558555543422698975e-01 6.206507682800292969e-01
5.040433406829833984e-01 4.773131906986236572e-01 7.310245633125305176e-01 2.043513506650924683e-01 3.412316441535949707e-01 8.059062957763671875e-01
1.442142277956008911e-01 9.993917942047119141e-01 8.084829449653625488e-01 9.998446702957153320e-01 9.997090697288513184e-01 9.293797612190246582e-01
1.327216625213623047e-01 4.834634065628051758e-01 1.279239952564239502e-01 9.321470856666564941e-01 3.900198936462402344e-01 2.311054021120071411e-01
4.318566918373107910e-01 2.043222039937973022e-01 3.940230309963226318e-01 8.132771253585815430e-01 9.994304776191711426e-01 2.097143679857254028e-01
4.182940125465393066e-01 5.016421675682067871e-01 7.683343291282653809e-01 5.343008637428283691e-01 5.646107792854309082e-01 7.466245889663696289e-01
2.997803092002868652e-01 9.975025057792663574e-01 6.873188614845275879e-01 8.432250022888183594e-01 9.670432806015014648e-01 4.155502319335937500e-01
3.084444403648376465e-01 6.411458849906921387e-01 9.956622719764709473e-01 9.840438961982727051e-01 5.199531316757202148e-01 8.425750136375427246e-01
1.406222879886627197e-01 2.883265912532806396e-01 6.899769306182861328e-01 4.567182660102844238e-01 3.058742880821228027e-01 9.602686166763305664e-01
2.074834555387496948e-01 3.217714428901672363e-01 5.815286040306091309e-01 1.618281900882720947e-01 2.100603729486465454e-01 2.701460421085357666e-01
3.646978735923767090e-01 6.618838012218475342e-02 7.077746987342834473e-01 4.960708618164062500e-01 8.065996170043945312e-01 2.971511781215667725e-01
7.119242548942565918e-01 9.414924979209899902e-01 7.039917707443237305e-01 1.896088868379592896e-01 5.251516699790954590e-01 4.912089109420776367e-01
2.332949787378311157e-01 6.443896889686584473e-01 2.194352596998214722e-01 5.220665931701660156e-01 7.699270844459533691e-01 5.229239463806152344e-01
8.323851823806762695e-01 1.777143031358718872e-01 4.677668213844299316e-01 2.784264087677001953e-01 1.754650026559829712e-01 8.837181329727172852e-01
5.364729166030883789e-01 1.976020336151123047e-01 5.042645335197448730e-01 2.804152667522430420e-01 2.607484459877014160e-01 4.140006303787231445e-01
3.543907701969146729e-01 6.452382206916809082e-01 9.241632819175720215e-01 3.221136927604675293e-01 6.332410573959350586e-01 4.209399819374084473e-01
